TIME,S_MIN,S_MAX,S_MID,S_COUNT,S_VAR,T_MIN,T_MAX,T_MID,T_COUNT,T_VAR,SGR_MIN,SGR_MAX,SGR_MID,SGR_COUNT,SGR_VAR,SO
1623,8.68,98.01,41.39,49,18.89,7.31,76.06,28.10,49,15.51,0.47,0.59,0.53,5,0.0449,0.207
1624,7.65,92.45,40.83,56,17.83,3.71,68.72,26.77,56,15.33,0.44,0.56,0.50,4,0.0438,0.328
1827,32.25,97.90,52.41,50,13.22,4.27,74.08,30.89,50,12.38,0.57,0.68,0.62,6,0.0364,0.266
1828,30.92,116.25,55.28,53,15.17,6.01,92.53,28.35,53,15.51,0.58,0.68,0.61,8,0.0353,0.179
1838,11.88,162.82,54.46,51,23.80,6.71,156.86,34.75,51,24.95,0.62,0.68,0.64,3,0.0262,0.081
1839,4.88,169.49,54.58,61,22.10,7.63,158.72,33.61,61,22.33,0.57,0.68,0.62,7,0.0368,0
1840,1.06,163.11,53.63,67,21.76,1.86,144.62,33.33,67,22.19,0.58,0.68,0.62,8,0.0421,0.222
1841,-0.55,155.87,52.37,44,26.12,1.37,135.28,37.68,44,26.20,0.58,0.67,0.62,5,0.0326,0.088
1842,5.80,155.55,54.81,61,23.09,4.90,150.79,34.34,61,23.21,0.57,0.64,0.60,5,0.0258,0.029
1843,9.14,161.58,55.76,63,23.22,5.85,152.71,33.90,63,23.96,0.58,0.65,0.60,5,0.0301,0.087
1852,10.79,164.81,52.96,65,23.27,1.80,148.05,33.58,65,22.50,0.63,0.67,0.65,6,0.017,0.22
1853,15.43,164.77,54.82,62,22.50,2.47,155.21,32.97,62,22.11,0.55,0.65,0.61,8,0.0316,0.326
1854,21.48,151.97,56.75,52,23.00,4.32,144.47,32.78,52,22.78,0.56,0.59,0.58,2,0.015,0.143
