TIME,S_MIN,S_MAX,S_MID,S_COUNT,S_VAR,T_MIN,T_MAX,T_MID,T_COUNT,T_VAR,SGR_MIN,SGR_MAX,SGR_MID,SGR_COUNT,SGR_VAR,SO
995,18.84 ,98.57 ,44.89 ,19,22.36 ,4.78 ,65.18 ,22.35 ,19,16.55 ,0.45 ,0.46 ,0.46 ,2,0.005,0.2339
996,20.08 ,115.39 ,49.65 ,22,28.64 ,3.79 ,80.46 ,27.10 ,22,21.82 ,0.44 ,0.60 ,0.49 ,34,0.0458,0.1921
997,22.83 ,120.11 ,46.22 ,22,28.03 ,2.92 ,83.51 ,24.47 ,22,21.40 ,0.45 ,0.57 ,0.49 ,6,0.0402,0
998,22.40 ,119.30 ,44.78 ,22,22.81 ,3.95 ,81.89 ,21.74 ,22,17.07 ,0.43 ,0.74 ,0.48 ,37,0.0632,0.099
999,22.20 ,115.49 ,49.12 ,16,25.53 ,3.01 ,77.42 ,24.51 ,16,19.35 ,0.43 ,0.53 ,0.48 ,5,0.0372,0.1255
1000,22.50 ,97.88 ,45.07 ,17,21.65 ,1.78 ,62.75 ,21.68 ,17,15.82 ,0.42 ,0.66 ,0.48 ,35,0.0619,0.2474
1006,23.79 ,107.84 ,45.05 ,22,21.62 ,3.39 ,72.61 ,20.32 ,22,17.00 ,0.40 ,0.58 ,0.48 ,14,0.0526,0.1329
1007,26.65 ,110.05 ,48.13 ,21,22.74 ,6.50 ,74.98 ,22.78 ,21,18.01 ,0.40 ,0.52 ,0.45 ,34,0.0336,0.252
1008,27.00 ,107.70 ,43.89 ,18,20.35 ,7.51 ,71.96 ,20.78 ,18,14.47 ,0.41 ,0.55 ,0.48 ,10,0.039,0.2492
1011,21.09 ,102.97 ,47.37 ,20,21.08 ,8.18 ,67.48 ,21.51 ,20,15.62 ,0.39 ,0.52 ,0.45 ,39,0.0374,0.2635
1012,24.76 ,107.68 ,47.02 ,22,20.98 ,8.55 ,72.50 ,20.73 ,22,16.86 ,0.41 ,0.52 ,0.46 ,11,0.0375,0.2427
1013,26.62 ,104.76 ,47.34 ,19,21.99 ,8.43 ,69.55 ,22.39 ,19,16.56 ,0.31 ,0.53 ,0.45 ,39,0.0476,0.181
1014,24.67 ,93.53 ,46.92 ,22,18.46 ,8.27 ,57.99 ,21.26 ,22,12.73 ,0.40 ,0.51 ,0.46 ,10,0.0418,0.1597
1015,20.94 ,88.79 ,47.62 ,21,19.30 ,8.49 ,53.64 ,21.26 ,21,13.35 ,0.38 ,0.54 ,0.45 ,41,0.0497,0.3096
1016,21.82 ,103.05 ,49.24 ,22,20.03 ,9.67 ,67.87 ,21.51 ,22,15.58 ,0.36 ,0.51 ,0.46 ,12,0.0433,0.2406
1017,23.64 ,107.46 ,49.77 ,20,22.36 ,9.70 ,72.44 ,22.58 ,20,17.70 ,0.36 ,0.54 ,0.46 ,43,0.0562,0
1018,27.61 ,103.52 ,44.95 ,20,15.89 ,9.97 ,68.35 ,18.89 ,20,12.15 ,0.35 ,0.52 ,0.45 ,11,0.0461,0
1019,31.30 ,96.94 ,49.26 ,22,16.74 ,10.30 ,61.65 ,22.01 ,22,12.96 ,0.37 ,0.54 ,0.46 ,44,0.0547,0.2862
1020,30.05 ,82.93 ,49.46 ,22,16.94 ,10.47 ,49.00 ,21.81 ,22,12.49 ,0.40 ,0.53 ,0.45 ,11,0.0375,0.2693
1021,26.80 ,96.20 ,48.95 ,20,17.61 ,11.84 ,61.83 ,20.79 ,20,13.87 ,0.36 ,0.54 ,0.47 ,43,0.0513,0.2423
1022,28.07 ,107.79 ,54.27 ,15,23.10 ,10.77 ,72.97 ,25.27 ,15,19.16 ,0.39 ,0.54 ,0.45 ,14,0.0419,0.1836
1023,31.98 ,108.51 ,49.99 ,22,19.88 ,10.55 ,73.36 ,21.63 ,22,16.64 ,0.22 ,0.55 ,0.48 ,43,0.0634,0.1539
1024,33.76 ,97.73 ,49.56 ,23,16.01 ,11.46 ,62.16 ,21.27 ,23,12.74 ,0.37 ,0.56 ,0.48 ,12,0.0646,0.1519
1025,36.86 ,80.64 ,48.84 ,23,11.93 ,10.59 ,46.22 ,20.97 ,23,9.97 ,0.38 ,0.56 ,0.49 ,46,0.0582,0.1499
1026,38.32 ,90.83 ,53.73 ,16,16.46 ,12.08 ,57.69 ,25.01 ,16,13.53 ,0.39 ,0.57 ,0.48 ,15,0.0684,0.1029
1027,35.64 ,103.72 ,51.64 ,23,17.16 ,10.81 ,69.29 ,22.19 ,23,14.80 ,0.41 ,0.68 ,0.50 ,43,0.0561,0.0875
1028,38.26 ,109.36 ,54.12 ,21,19.06 ,11.26 ,73.78 ,23.85 ,21,16.96 ,0.42 ,0.56 ,0.50 ,17,0.0595,0.1585
1029,30.33 ,105.82 ,51.07 ,24,17.69 ,9.07 ,69.76 ,21.72 ,24,14.71 ,0.39 ,0.56 ,0.49 ,38,0.0512,0
1030,31.11 ,89.62 ,51.03 ,21,14.84 ,10.27 ,53.92 ,22.31 ,21,11.86 ,0.37 ,0.57 ,0.49 ,19,0.0644,0
1031,43.07 ,88.34 ,53.40 ,20,12.60 ,11.92 ,55.96 ,23.97 ,20,11.72 ,0.35 ,0.55 ,0.49 ,36,0.0532,0
1032,41.53 ,104.36 ,57.39 ,22,18.23 ,10.39 ,69.92 ,26.87 ,22,16.80 ,0.34 ,0.57 ,0.51 ,21,0.0645,0
1033,42.13 ,108.18 ,55.21 ,24,17.16 ,10.91 ,72.59 ,23.94 ,24,15.67 ,0.32 ,0.56 ,0.48 ,36,0.0653,0
1036,31.55 ,84.06 ,53.19 ,25,12.68 ,9.62 ,51.70 ,22.77 ,25,10.88 ,0.41 ,0.58 ,0.52 ,24,0.0641,0.202
1037,41.97 ,101.17 ,57.64 ,22,16.70 ,10.58 ,67.41 ,26.92 ,22,16.04 ,0.32 ,0.61 ,0.51 ,33,0.0652,0.2262
1038,44.31 ,105.15 ,57.72 ,21,16.27 ,13.29 ,69.49 ,25.62 ,21,15.39 ,0.41 ,0.65 ,0.54 ,22,0.071,0.1232
1039,42.50 ,103.64 ,56.93 ,20,15.63 ,10.89 ,67.43 ,24.92 ,20,14.31 ,0.42 ,0.68 ,0.53 ,34,0.0717,0
1040,34.88 ,91.69 ,54.31 ,20,10.92 ,7.49 ,55.53 ,22.49 ,20,9.95 ,0.42 ,0.72 ,0.55 ,25,0.0725,0.2124
1041,32.70 ,84.16 ,53.70 ,24,13.03 ,5.98 ,48.53 ,22.18 ,24,11.57 ,0.43 ,0.71 ,0.53 ,32,0.0766,0
1042,35.10 ,99.22 ,57.11 ,24,16.06 ,8.93 ,65.79 ,25.67 ,24,15.04 ,0.46 ,0.70 ,0.55 ,26,0.0568,0
1043,46.10 ,102.21 ,58.75 ,23,14.22 ,13.88 ,67.79 ,26.33 ,23,13.88 ,0.46 ,0.72 ,0.54 ,26,0.0711,0.2571
1044,43.98 ,100.49 ,59.91 ,18,14.73 ,11.00 ,64.49 ,26.92 ,18,13.83 ,0.47 ,0.64 ,0.55 ,32,0.04,0.1918
1045,45.80 ,91.58 ,58.28 ,22,11.22 ,11.88 ,55.03 ,25.09 ,22,10.45 ,0.48 ,0.67 ,0.54 ,26,0.0405,0.1858
1053,45.70 ,100.90 ,62.06 ,19,14.55 ,14.03 ,65.28 ,28.87 ,19,13.85 ,0.50 ,0.67 ,0.56 ,28,0.0411,0.0048
1054,45.83 ,101.12 ,59.35 ,22,13.82 ,13.90 ,64.59 ,26.43 ,22,12.85 ,0.51 ,0.60 ,0.57 ,30,0.0306,0
1055,48.35 ,90.47 ,61.18 ,25,9.44 ,14.51 ,52.90 ,27.74 ,25,8.84 ,0.43 ,0.60 ,0.53 ,29,0.0381,0
1057,45.65 ,85.12 ,63.42 ,20,10.04 ,17.21 ,50.73 ,30.02 ,20,9.18 ,0.42 ,0.60 ,0.54 ,27,0.0357,0
1060,48.08 ,96.20 ,61.49 ,24,11.65 ,14.38 ,57.67 ,28.44 ,24,10.30 ,0.51 ,0.64 ,0.59 ,31,0.0428,0
1061,47.52 ,80.60 ,61.86 ,24,8.99 ,14.88 ,43.15 ,28.67 ,24,8.66 ,0.50 ,0.64 ,0.54 ,29,0.03,0
1062,49.35 ,90.18 ,66.52 ,19,9.58 ,19.44 ,55.09 ,32.63 ,19,9.23 ,0.51 ,0.65 ,0.59 ,28,0.0419,0
1063,41.71 ,97.15 ,63.07 ,25,11.75 ,15.15 ,60.99 ,29.87 ,25,10.52 ,0.50 ,0.63 ,0.54 ,30,0.0288,0
1068,49.58 ,99.50 ,66.46 ,23,12.12 ,17.15 ,63.13 ,32.64 ,23,11.52 ,0.51 ,0.71 ,0.61 ,29,0.0541,0.0402
1069,43.88 ,105.16 ,65.84 ,24,14.64 ,18.33 ,67.28 ,32.43 ,24,12.95 ,0.50 ,0.69 ,0.56 ,29,0.0421,0.3853
1070,53.45 ,103.62 ,66.93 ,22,13.30 ,17.91 ,65.21 ,33.15 ,22,12.00 ,0.50 ,0.69 ,0.60 ,32,0.0544,0.527
1083,45.30 ,85.10 ,61.69 ,25,10.63 ,20.17 ,52.08 ,28.99 ,25,7.56 ,0.44 ,0.64 ,0.52 ,27,0.0797,0.125
1084,42.64 ,85.99 ,62.87 ,28,12.08 ,21.53 ,52.39 ,30.50 ,28,8.55 ,0.44 ,0.63 ,0.55 ,29,0.0686,0.049
1086,52.22 ,78.72 ,63.34 ,23,7.95 ,19.29 ,44.03 ,29.42 ,23,7.12 ,0.44 ,0.68 ,0.54 ,28,0.0781,0.028
1087,32.70 ,79.63 ,61.40 ,24,12.33 ,9.73 ,43.28 ,27.94 ,24,8.56 ,0.42 ,0.64 ,0.52 ,29,0.0925,0.0803
1088,36.39 ,80.27 ,62.11 ,24,11.33 ,16.36 ,44.22 ,29.15 ,24,7.81 ,0.41 ,0.65 ,0.53 ,30,0.0871,0.157
1089,39.42 ,80.28 ,60.91 ,24,11.18 ,20.91 ,44.26 ,28.59 ,24,6.35 ,0.40 ,0.66 ,0.50 ,28,0.0958,0
1090,39.51 ,80.41 ,60.59 ,24,11.47 ,18.68 ,44.40 ,28.72 ,24,7.35 ,0.35 ,0.62 ,0.51 ,27,0.0877,0.0867
1091,36.59 ,80.56 ,60.41 ,26,11.18 ,15.90 ,44.61 ,27.29 ,26,7.64 ,0.38 ,0.61 ,0.49 ,29,0.0908,0.0156
1092,51.67 ,81.15 ,63.24 ,23,7.25 ,18.32 ,44.94 ,28.59 ,23,6.55 ,0.37 ,0.61 ,0.50 ,25,0.076,0.3838
1093,32.08 ,81.50 ,62.47 ,24,10.83 ,7.59 ,45.15 ,28.47 ,24,8.39 ,0.36 ,0.60 ,0.47 ,32,0.0867,0.2316
1094,31.00 ,81.67 ,60.81 ,27,12.72 ,10.93 ,44.90 ,27.87 ,27,7.76 ,0.35 ,0.60 ,0.48 ,26,0.0739,0.2469
1095,37.53 ,80.97 ,60.48 ,23,12.23 ,19.55 ,45.54 ,28.66 ,23,7.07 ,0.36 ,0.59 ,0.46 ,29,0.0791,0.6304
1096,37.84 ,82.04 ,60.15 ,26,10.81 ,14.19 ,46.29 ,27.01 ,26,7.92 ,0.35 ,0.58 ,0.47 ,28,0.0753,0.6935
1097,36.24 ,83.08 ,61.59 ,27,11.08 ,13.37 ,46.63 ,28.02 ,27,8.19 ,0.36 ,0.58 ,0.45 ,33,0.0714,0.6323
1099,33.35 ,83.46 ,62.67 ,23,11.01 ,6.03 ,46.04 ,28.20 ,23,9.02 ,0.29 ,0.56 ,0.45 ,33,0.0649,0.5831
1100,29.05 ,83.02 ,60.98 ,22,14.12 ,8.77 ,45.91 ,28.13 ,22,9.30 ,0.34 ,0.56 ,0.45 ,24,0.0649,0
1101,33.16 ,83.32 ,59.24 ,27,13.03 ,13.73 ,47.34 ,27.24 ,27,8.50 ,0.31 ,0.55 ,0.45 ,34,0.0544,0.139
1102,38.10 ,84.35 ,61.21 ,31,10.94 ,12.72 ,47.50 ,27.30 ,31,8.87 ,0.34 ,0.55 ,0.45 ,23,0.0578,0.0408
1103,37.19 ,84.30 ,61.12 ,24,11.32 ,13.43 ,46.94 ,27.82 ,24,7.97 ,0.34 ,0.54 ,0.45 ,31,0.046,0.5627
1104,35.93 ,83.93 ,62.52 ,21,11.15 ,9.31 ,46.10 ,28.83 ,21,8.90 ,0.34 ,0.54 ,0.44 ,26,0.0523,0.5277
1105,35.83 ,83.81 ,61.77 ,25,12.80 ,5.15 ,45.86 ,27.71 ,25,11.03 ,0.37 ,0.53 ,0.45 ,29,0.0366,0.3302
1108,38.19 ,84.17 ,61.18 ,29,11.81 ,14.56 ,47.44 ,27.54 ,29,9.58 ,0.40 ,0.52 ,0.44 ,25,0.0316,0.6194
1109,38.72 ,83.75 ,62.87 ,21,13.20 ,15.68 ,46.44 ,29.67 ,21,9.87 ,0.38 ,0.52 ,0.45 ,33,0.0338,0.5093
1111,39.30 ,83.20 ,62.28 ,26,12.81 ,7.66 ,45.43 ,28.61 ,26,11.06 ,0.38 ,0.50 ,0.44 ,30,0.0267,0
1112,37.78 ,84.39 ,59.22 ,23,14.06 ,6.22 ,46.31 ,25.67 ,23,12.91 ,0.38 ,0.49 ,0.44 ,25,0.0258,0.3836
1113,39.60 ,85.54 ,60.59 ,34,10.89 ,11.17 ,47.41 ,26.86 ,34,9.58 ,0.36 ,0.49 ,0.43 ,32,0.0261,0.6902
1114,39.06 ,85.67 ,62.06 ,27,12.73 ,13.68 ,47.56 ,28.64 ,27,10.00 ,0.40 ,0.48 ,0.44 ,23,0.0212,0.7542
1115,39.23 ,84.40 ,61.66 ,21,13.77 ,13.40 ,46.83 ,30.03 ,21,10.04 ,0.34 ,0.49 ,0.44 ,31,0.0276,0.7819
1116,46.06 ,82.31 ,61.51 ,23,11.93 ,11.30 ,44.98 ,28.37 ,23,10.37 ,0.40 ,0.49 ,0.44 ,29,0.0227,0.6808
1119,45.12 ,85.54 ,61.54 ,36,9.78 ,12.34 ,47.83 ,27.90 ,36,8.88 ,0.41 ,0.51 ,0.44 ,24,0.0274,0.3515
1120,40.18 ,84.60 ,61.15 ,24,12.81 ,13.92 ,47.54 ,29.39 ,24,9.32 ,0.42 ,0.51 ,0.44 ,29,0.0206,0.5625
1121,40.76 ,77.72 ,60.41 ,21,11.51 ,14.11 ,43.66 ,28.82 ,21,9.12 ,0.41 ,0.52 ,0.44 ,28,0.0261,0.7698
1122,45.19 ,82.74 ,64.25 ,24,11.45 ,14.03 ,46.11 ,31.35 ,24,9.62 ,0.41 ,0.47 ,0.44 ,28,0.0152,0.7304
1123,49.72 ,81.33 ,61.51 ,27,10.44 ,13.26 ,44.83 ,28.63 ,27,9.60 ,0.39 ,0.50 ,0.44 ,28,0.0205,0.7095
1124,49.36 ,82.95 ,60.69 ,25,10.60 ,14.10 ,46.45 ,27.99 ,25,9.71 ,0.37 ,0.46 ,0.42 ,24,0.0198,0.3876
1125,49.51 ,77.35 ,62.34 ,34,7.49 ,16.14 ,42.32 ,29.52 ,34,6.47 ,0.34 ,0.47 ,0.43 ,28,0.0259,0.363
1126,40.75 ,82.84 ,61.12 ,24,11.82 ,16.39 ,46.81 ,29.51 ,24,8.71 ,0.37 ,0.46 ,0.42 ,27,0.0217,0.3416
1129,48.01 ,78.92 ,61.01 ,22,8.99 ,15.82 ,43.96 ,28.93 ,22,8.08 ,0.36 ,0.44 ,0.42 ,31,0.02,0.437
1130,48.29 ,77.93 ,62.10 ,36,8.18 ,14.92 ,42.65 ,29.58 ,36,7.33 ,0.35 ,0.44 ,0.42 ,27,0.0156,0.4469
1131,46.30 ,78.85 ,62.82 ,26,8.89 ,19.32 ,43.73 ,30.22 ,26,7.23 ,0.32 ,0.44 ,0.42 ,28,0.0251,0.4997
1132,41.29 ,79.01 ,60.90 ,25,11.93 ,19.60 ,44.04 ,29.61 ,25,8.13 ,0.40 ,0.45 ,0.43 ,27,0.0126,0.5832
1133,46.52 ,78.88 ,62.20 ,23,9.36 ,18.96 ,44.04 ,29.73 ,23,7.30 ,0.39 ,0.52 ,0.42 ,26,0.0244,0.575
1134,46.36 ,78.56 ,62.17 ,25,9.03 ,16.39 ,43.89 ,29.37 ,25,7.67 ,0.39 ,0.52 ,0.43 ,28,0.0243,0.5362
1135,45.42 ,74.63 ,59.24 ,27,9.27 ,10.89 ,41.57 ,26.26 ,27,8.92 ,0.39 ,0.45 ,0.42 ,28,0.0172,0.4908
1137,44.08 ,76.27 ,60.72 ,26,9.33 ,19.60 ,42.58 ,28.25 ,26,6.99 ,0.39 ,0.45 ,0.42 ,27,0.0165,0.4954
1138,43.94 ,76.62 ,60.07 ,24,10.11 ,18.17 ,41.99 ,28.00 ,24,7.36 ,0.40 ,0.46 ,0.43 ,25,0.0184,0.4201
1139,44.19 ,74.60 ,59.48 ,22,8.29 ,16.55 ,38.56 ,26.57 ,22,6.64 ,0.40 ,0.48 ,0.43 ,30,0.0159,0.4833
1140,39.90 ,77.56 ,58.86 ,28,10.11 ,5.29 ,42.83 ,25.71 ,28,9.33 ,0.41 ,0.48 ,0.44 ,26,0.0211,0.453
1141,39.82 ,77.28 ,60.07 ,25,10.94 ,4.32 ,42.76 ,26.22 ,25,10.37 ,0.41 ,0.49 ,0.43 ,27,0.0171,0.4746
1142,42.16 ,76.07 ,63.58 ,39,7.29 ,15.53 ,41.63 ,30.77 ,39,6.21 ,0.41 ,0.49 ,0.44 ,30,0.0221,0.4947
1143,41.85 ,73.96 ,58.80 ,23,8.47 ,13.50 ,39.50 ,25.46 ,23,6.91 ,0.42 ,0.48 ,0.43 ,23,0.0141,0.3607
1144,42.37 ,74.18 ,57.69 ,24,8.27 ,11.92 ,39.87 ,24.34 ,24,7.05 ,0.41 ,0.47 ,0.43 ,30,0.0154,0.4538
1145,35.94 ,76.14 ,56.20 ,24,10.14 ,5.04 ,41.14 ,23.66 ,24,9.13 ,0.41 ,0.46 ,0.43 ,26,0.0143,0.5
1146,32.33 ,76.65 ,56.37 ,29,12.07 ,3.14 ,41.35 ,22.89 ,29,9.73 ,0.40 ,0.48 ,0.43 ,31,0.0203,0.5312
1147,41.31 ,77.82 ,64.62 ,29,9.52 ,12.26 ,40.12 ,29.77 ,29,8.18 ,0.39 ,0.47 ,0.43 ,24,0.0191,0.5553
1148,41.04 ,69.89 ,60.53 ,34,6.59 ,10.24 ,38.74 ,28.38 ,34,7.65 ,0.36 ,0.45 ,0.42 ,29,0.0225,0.5432
1149,42.10 ,73.65 ,57.68 ,25,7.55 ,9.42 ,38.00 ,23.98 ,25,6.84 ,0.36 ,0.45 ,0.42 ,24,0.0224,0.6007
1150,36.59 ,74.58 ,55.00 ,22,9.27 ,8.01 ,39.07 ,21.69 ,22,8.06 ,0.37 ,0.45 ,0.41 ,32,0.0219,0.6713
1151,25.57 ,75.49 ,50.73 ,28,13.74 ,8.79 ,39.30 ,20.70 ,28,8.55 ,0.37 ,0.44 ,0.42 ,25,0.0199,0.6273
1152,41.73 ,74.60 ,58.81 ,25,6.99 ,10.77 ,38.03 ,24.36 ,25,6.71 ,0.31 ,0.44 ,0.41 ,30,0.0272,0.6154
1153,41.44 ,79.93 ,63.70 ,34,9.60 ,9.07 ,41.92 ,29.05 ,34,9.42 ,0.36 ,0.44 ,0.42 ,23,0.0176,0.6573
1154,42.81 ,72.58 ,59.33 ,32,7.00 ,8.98 ,40.12 ,26.76 ,32,8.71 ,0.36 ,0.45 ,0.41 ,31,0.0208,0.7037
1155,41.69 ,72.70 ,55.00 ,24,7.12 ,10.29 ,36.59 ,21.55 ,24,6.85 ,0.36 ,0.44 ,0.42 ,26,0.017,0.6724
1156,21.12 ,73.45 ,48.19 ,28,14.96 ,11.96 ,37.12 ,20.89 ,28,7.43 ,0.37 ,0.44 ,0.41 ,30,0.0212,0.6314
1157,43.99 ,72.49 ,55.23 ,20,6.64 ,11.91 ,38.30 ,20.81 ,20,6.93 ,0.37 ,0.44 ,0.42 ,23,0.0193,0.5948
1158,43.44 ,66.23 ,57.27 ,27,5.43 ,10.58 ,37.59 ,22.71 ,27,6.21 ,0.35 ,0.44 ,0.41 ,30,0.0275,0.5379
1159,44.74 ,77.31 ,62.17 ,42,8.76 ,8.98 ,42.96 ,28.67 ,42,9.69 ,0.37 ,0.45 ,0.42 ,26,0.0175,0.5833
1160,46.49 ,70.23 ,56.65 ,29,6.30 ,8.34 ,39.78 ,24.35 ,29,8.33 ,0.37 ,0.44 ,0.42 ,28,0.0232,0.5139
1161,20.76 ,70.43 ,48.39 ,28,14.11 ,8.05 ,33.61 ,20.97 ,28,6.32 ,0.37 ,0.44 ,0.42 ,26,0.0184,0.3227
1162,46.97 ,62.40 ,54.17 ,19,4.87 ,9.79 ,38.57 ,20.40 ,19,8.00 ,0.37 ,0.44 ,0.41 ,29,0.0231,0.5473
1163,47.69 ,69.43 ,56.47 ,19,6.30 ,9.67 ,38.60 ,21.73 ,19,6.97 ,0.39 ,0.45 ,0.43 ,26,0.013,0.4661
1164,46.17 ,68.73 ,57.71 ,35,6.91 ,6.87 ,37.14 ,23.24 ,35,8.10 ,0.39 ,0.50 ,0.43 ,25,0.0198,0.4135
1165,44.84 ,72.06 ,59.76 ,43,7.10 ,5.47 ,40.50 ,27.54 ,43,8.84 ,0.42 ,0.50 ,0.44 ,27,0.0176,0.6213
1166,29.22 ,67.65 ,52.87 ,27,9.29 ,4.52 ,32.22 ,21.69 ,27,7.59 ,0.40 ,0.45 ,0.43 ,29,0.0126,0.6566
1167,25.04 ,67.58 ,50.33 ,23,11.83 ,6.91 ,38.06 ,21.69 ,23,8.19 ,0.40 ,0.45 ,0.43 ,27,0.0118,0.6479
1168,44.43 ,69.67 ,56.13 ,20,6.96 ,8.96 ,38.88 ,21.33 ,20,7.85 ,0.41 ,0.46 ,0.43 ,25,0.0126,0.5677
1169,46.58 ,70.35 ,56.63 ,20,7.03 ,7.67 ,38.26 ,21.42 ,20,8.11 ,0.36 ,0.45 ,0.43 ,29,0.0184,0.4465
