TIME,S_MIN,S_MAX,S_MID,S_COUNT,S_VAR,T_MIN,T_MAX,T_MID,T_COUNT,T_VAR,SGR_MIN,SGR_MAX,SGR_MID,SGR_COUNT,SGR_VAR,SO
1362,38.15,128.97,64.62,34,23.54,2.31,68.84,16.94,34,15.65,0.30,0.38,0.33,39,0.0182,0.319
1363,35.46,125.30,63.72,36,23.14,2.66,65.77,17.82,33,15.07,0.30,0.37,0.33,29,0.0193,0.223
1364,38.45,132.31,62.60,36,25.52,5.88,61.57,20.04,22,16.81,0.30,0.37,0.33,35,0.0176,0.228
1366,39.94,129.31,69.96,37,25.64,6.29,67.33,17.50,26,11.81,0.30,0.37,0.32,32,0.0177,0.226
1367,34.69,125.39,64.85,30,25.07,4.15,68.66,17.26,38,15.22,0.31,0.36,0.33,35,0.0148,0.189
1368,38.04,131.73,62.87,38,24.43,2.26,58.57,20.36,25,16.60,0.31,0.36,0.33,36,0.0161,0.209
1371,36.73,128.20,65.32,42,23.15,5.90,62.46,17.02,38,11.64,0.31,0.36,0.32,31,0.0158,0.042
1372,34.15,132.46,65.42,33,24.63,1.82,59.64,20.14,29,16.57,0.31,0.36,0.32,30,0.0145,0.202
1373,35.20,134.71,65.00,36,25.44,1.61,59.97,26.46,23,17.85,0.31,0.36,0.32,34,0.0126,0.084
1374,41.18,133.90,71.41,34,25.55,1.34,66.12,29.05,23,19.04,0.31,0.36,0.32,27,0.0142,0.17
1375,37.73,125.67,70.94,36,27.46,5.83,59.07,20.73,30,14.50,0.31,0.35,0.32,26,0.0121,0.142
1377,38.84,136.71,67.68,36,25.56,1.47,60.77,26.22,26,17.38,0.31,0.34,0.32,24,0.0095,0.244
1378,31.91,135.01,63.61,33,26.57,4.42,61.72,30.81,22,17.96,0.31,0.35,0.32,28,0.0109,0.202
1379,34.03,130.89,68.24,45,24.20,5.51,61.74,26.69,21,15.34,0.31,0.35,0.32,28,0.0114,0.145
1380,38.32,126.00,74.49,36,26.84,6.49,59.67,18.86,41,14.45,0.31,0.35,0.32,27,0.0079,0.167
1381,40.20,132.67,63.28,32,19.40,2.56,61.12,21.59,25,16.83,0.31,0.35,0.32,29,0.0103,0.177
1382,41.49,135.71,68.73,37,25.21,6.08,60.63,29.89,25,16.62,0.31,0.35,0.32,26,0.0085,0.172
1383,36.06,129.04,69.18,35,25.33,8.54,59.05,30.35,20,15.44,0.31,0.35,0.32,30,0.0081,0.158
1384,35.77,126.26,68.91,44,25.20,7.01,53.85,19.37,34,12.68,0.31,0.35,0.32,25,0.0082,0
1385,37.19,130.33,71.25,37,25.10,4.49,57.09,22.86,31,14.61,0.31,0.35,0.32,27,0.0087,0
1386,36.32,131.95,66.52,37,21.76,3.97,56.72,22.95,23,15.21,0.31,0.34,0.32,34,0.0076,0.173
1387,36.20,130.37,68.37,35,23.38,9.05,53.08,29.77,24,14.23,0.31,0.34,0.32,22,0.0081,0.215
1393,34.74,120.67,72.62,32,23.05,7.01,61.80,19.81,36,11.31,0.31,0.34,0.32,23,0.0069,0
1394,34.38,123.59,73.83,41,22.24,5.17,56.15,27.28,28,13.11,0.31,0.33,0.32,30,0.0063,0
1395,34.64,124.33,69.58,39,19.78,3.78,53.59,24.57,26,13.90,0.31,0.34,0.33,32,0.0066,0.079
1396,35.18,122.46,73.14,30,23.31,6.94,84.13,28.36,20,18.69,0.31,0.34,0.32,25,0.0075,0
1397,36.00,118.52,70.66,44,20.62,10.47,88.47,23.56,19,17.48,0.31,0.34,0.33,26,0.0067,0
1398,38.44,119.10,69.44,41,20.21,5.02,83.86,23.65,43,16.61,0.32,0.34,0.33,34,0.0068,0.265
1399,36.11,118.85,76.23,44,21.29,4.34,65.87,26.05,26,14.98,0.32,0.34,0.33,26,0.0062,0.068
1400,34.37,117.66,71.52,31,22.21,5.10,77.06,28.01,21,17.69,0.32,0.34,0.33,24,0.0029,0.107
1401,33.55,118.23,75.05,31,20.12,2.13,102.38,30.85,21,25.25,0.32,0.34,0.33,32,0.0044,0.052
1402,33.64,118.76,73.54,34,22.07,10.81,97.58,23.82,36,15.00,0.33,0.34,0.33,29,0.0041,0.076
1403,34.34,118.75,73.98,40,22.14,5.92,87.27,28.69,29,16.99,0.33,0.34,0.33,26,0.0048,0.029
1404,35.24,115.26,72.89,59,17.98,6.66,77.04,31.35,23,18.49,0.33,0.35,0.33,28,0.0055,0.039
1405,38.74,118.61,73.36,33,20.72,2.22,106.76,32.20,21,24.63,0.33,0.35,0.34,31,0.0055,0.092
1406,37.39,117.82,75.45,33,22.05,6.05,111.74,29.23,21,22.10,0.33,0.34,0.34,27,0.0047,0.182
1407,35.62,118.63,77.62,38,21.30,14.44,107.45,33.28,42,17.70,0.33,0.35,0.34,28,0.0046,0.182
1408,34.52,117.85,79.22,29,24.60,10.44,85.62,30.90,22,16.48,0.33,0.35,0.34,29,0.0051,0.18
1413,40.07,119.18,77.18,32,24.82,11.79,83.88,32.93,20,18.75,0.33,0.35,0.34,25,0.0059,0
1414,38.10,118.89,83.08,37,21.25,4.80,95.66,33.92,22,22.87,0.33,0.35,0.34,28,0.0057,0.133
1422,41.66,117.33,84.27,39,20.11,3.91,93.20,31.33,21,19.51,0.34,0.36,0.35,28,0.0057,0.044
1423,39.56,118.57,81.34,62,18.54,10.33,96.45,40.77,22,22.40,0.34,0.36,0.35,30,0.0068,0.071
1424,41.29,119.37,80.91,32,22.82,15.92,92.28,39.62,26,16.46,0.34,0.36,0.35,28,0.0072,0
1425,42.75,118.59,80.57,37,21.78,1.93,81.12,40.17,36,17.09,0.34,0.36,0.35,32,0.0068,0.207
1426,44.00,117.20,78.86,42,22.85,3.08,79.99,36.02,21,17.06,0.34,0.36,0.35,25,0.0071,0
1427,42.34,117.07,83.91,34,21.11,7.27,95.33,39.19,22,22.44,0.34,0.36,0.35,28,0.0062,0
1430,40.27,117.15,83.55,36,22.53,4.22,72.52,38.37,26,15.88,0.35,0.36,0.35,26,0.0049,0.226
1432,43.04,118.66,82.22,34,21.99,18.19,104.80,46.46,21,22.85,0.35,0.36,0.35,29,0.005,0.252
1433,44.10,114.56,84.71,49,18.96,15.97,104.24,48.16,29,17.26,0.35,0.36,0.36,23,0.0049,0.244
1434,44.38,123.44,82.10,46,18.69,7.42,92.76,39.71,33,19.14,0.35,0.37,0.36,27,0.0056,0.178
1435,40.62,125.86,81.14,48,20.13,11.91,65.50,38.90,22,17.06,0.35,0.36,0.36,26,0.0048,0.226
1436,39.30,116.60,85.97,35,23.70,14.07,84.56,42.96,21,19.11,0.35,0.36,0.36,19,0.0048,0.223
1437,46.54,121.49,86.63,34,23.38,17.25,106.76,49.01,21,23.51,0.35,0.37,0.36,25,0.0053,0.213
1438,40.24,115.17,81.33,43,21.66,10.98,100.39,41.30,37,20.48,0.35,0.37,0.36,23,0.0062,0.194
1440,41.99,120.51,83.86,53,17.57,11.98,70.25,40.42,20,17.30,0.35,0.37,0.36,16,0.0063,0
1441,43.53,118.52,83.90,57,19.39,12.93,88.91,43.99,21,20.74,0.35,0.37,0.36,13,0.0078,0
1444,38.33,119.05,81.43,43,23.99,8.10,90.30,37.97,23,20.31,0.35,0.37,0.36,12,0.0086,0.225
1445,39.19,118.03,87.66,30,21.30,10.14,70.19,40.97,21,19.48,0.35,0.37,0.37,10,0.0066,0.205
1446,39.93,118.67,89.19,54,17.88,2.92,88.80,40.34,19,23.14,0.35,0.37,0.36,12,0.0094,0.207
1447,40.62,116.77,83.97,49,19.59,5.39,101.22,38.00,38,23.48,0.35,0.38,0.36,16,0.0104,0.18
1448,41.65,115.45,82.48,39,20.66,1.18,108.84,34.71,26,26.82,0.35,0.38,0.37,15,0.0077,0.194
1449,39.68,118.46,85.16,38,23.56,8.65,85.76,40.16,20,20.12,0.35,0.38,0.37,11,0.0083,0.195
1450,39.44,114.90,79.42,40,22.08,8.31,64.89,39.27,21,18.50,0.35,0.38,0.37,11,0.0103,0.016
1451,40.30,118.91,86.47,47,19.28,4.76,92.88,35.04,31,23.10,0.35,0.38,0.37,11,0.0089,0
1452,40.93,117.92,89.83,50,17.48,1.83,103.25,32.98,29,25.74,0.35,0.39,0.37,13,0.0105,0
1453,41.47,116.08,82.76,37,20.80,3.58,104.18,33.91,24,26.37,0.36,0.39,0.37,16,0.0077,0
1454,42.21,117.45,89.16,32,21.03,6.25,71.38,38.77,18,20.56,0.36,0.38,0.37,10,0.007,0.187
1455,43.59,118.56,83.15,41,23.05,7.23,66.70,39.00,20,18.18,0.35,0.38,0.37,13,0.0086,0.178
1458,44.45,118.00,87.13,44,19.93,1.72,85.61,36.30,21,25.34,0.36,0.39,0.38,13,0.0075,0
1459,44.45,119.30,86.00,40,21.11,4.68,69.69,38.90,17,22.34,0.37,0.38,0.38,9,0.0047,0.188
1460,44.62,115.35,87.03,32,22.40,5.97,69.32,32.86,33,21.50,0.36,0.38,0.37,14,0.0083,0.199
1461,45.49,122.12,80.20,48,21.68,1.36,79.24,35.76,30,25.06,0.36,0.39,0.38,15,0.0096,0
1462,46.70,124.43,86.38,41,20.96,7.38,82.72,37.08,23,20.51,0.37,0.38,0.37,9,0.005,0.157
1463,47.29,127.66,87.88,55,18.54,8.27,92.51,39.29,19,25.89,0.37,0.39,0.38,15,0.0062,0.202
1464,47.42,124.60,82.85,50,19.39,8.48,97.77,43.92,18,26.73,0.37,0.40,0.38,13,0.0092,0.161
1465,47.06,132.76,89.84,37,21.32,0.96,93.85,34.25,37,26.30,0.36,0.38,0.37,13,0.007,0.194
1470,45.42,120.58,83.19,49,19.72,0.58,81.41,35.98,30,23.52,0.37,0.39,0.38,20,0.0066,0.155
1471,44.66,138.82,84.61,40,23.90,15.71,78.44,39.83,22,18.08,0.37,0.38,0.38,10,0.0046,0.024
1472,43.61,137.49,83.12,43,24.14,14.34,94.54,41.02,21,21.17,0.37,0.39,0.38,8,0.0066,0
1473,44.37,122.94,82.27,37,21.83,2.00,103.21,45.94,17,31.39,0.37,0.39,0.38,12,0.0069,0.2
1474,43.30,133.16,88.45,52,18.73,2.05,93.45,29.64,36,23.71,0.37,0.39,0.38,17,0.0076,0
1475,42.70,135.30,82.83,51,23.23,10.93,77.91,36.14,27,17.15,0.37,0.39,0.38,14,0.0074,0.105
1476,40.98,123.59,83.04,35,22.85,20.95,74.84,42.07,20,16.08,0.37,0.39,0.39,10,0.0067,0.128
1477,39.62,135.34,80.72,41,22.38,10.13,85.72,42.63,19,23.05,0.37,0.40,0.39,11,0.0089,0.135
1478,39.24,131.55,78.66,52,21.92,0.99,81.87,30.76,25,24.20,0.37,0.39,0.38,14,0.0067,0.19
1479,41.79,125.71,86.60,51,18.38,5.50,75.68,31.21,33,19.02,0.37,0.39,0.38,15,0.0072,0.179
1480,42.94,119.86,80.48,43,21.75,13.74,65.11,35.27,22,12.27,0.37,0.40,0.38,14,0.0089,0
1481,41.34,126.64,82.96,41,23.77,21.81,76.24,43.71,20,17.66,0.38,0.40,0.39,11,0.0075,0.118
1482,39.11,124.46,83.20,38,21.99,10.68,85.34,37.82,18,22.63,0.37,0.40,0.38,8,0.0083,0.174
1483,38.41,111.36,79.33,50,19.43,3.87,74.61,25.29,33,17.38,0.38,0.40,0.38,16,0.0061,0
1484,38.09,121.80,80.75,35,22.98,8.56,58.88,31.58,27,13.81,0.37,0.40,0.38,14,0.0096,0.077
1486,43.74,119.22,75.35,53,21.81,18.68,80.76,40.38,18,20.88,0.38,0.40,0.39,14,0.0086,0
1487,41.87,114.37,82.83,36,19.68,14.66,67.22,35.26,18,17.49,0.38,0.40,0.39,11,0.0077,0.204
1488,38.97,119.73,81.71,44,20.08,2.27,51.69,24.65,40,14.14,0.37,0.40,0.38,17,0.0076,0.209
1489,38.70,112.91,78.01,37,21.45,18.07,56.93,35.83,23,11.05,0.37,0.40,0.38,10,0.0075,0.213
1490,39.02,117.37,82.97,45,18.58,23.61,77.84,37.73,19,14.30,0.37,0.40,0.38,11,0.0077,0.223
1491,42.29,112.07,76.86,55,18.37,15.55,84.71,37.72,17,19.34,0.38,0.40,0.39,14,0.008,0.217
1492,42.80,114.96,78.74,46,20.52,5.59,57.11,28.15,33,14.31,0.38,0.40,0.39,15,0.0077,0
1493,41.56,113.23,76.38,42,19.10,3.39,50.71,29.42,26,14.17,0.37,0.40,0.38,13,0.0091,0
1494,39.91,112.47,78.32,45,20.50,21.21,77.66,38.49,23,12.34,0.37,0.40,0.38,13,0.0093,0.236
1495,39.80,114.64,83.18,43,19.27,23.87,86.46,41.42,19,16.95,0.38,0.40,0.39,9,0.0094,0.196
1496,39.82,115.48,80.33,58,16.83,9.27,53.54,33.12,17,12.23,0.38,0.40,0.39,19,0.0077,0.209
1497,41.35,113.00,80.80,35,22.33,7.89,61.00,27.08,37,12.70,0.38,0.40,0.39,9,0.0082,0.208
1502,39.72,120.30,80.43,35,22.47,14.26,80.89,35.21,29,17.19,0.38,0.40,0.39,18,0.0083,0.192
1503,38.61,114.98,79.38,33,23.39,18.56,81.54,43.52,20,19.63,0.38,0.40,0.39,11,0.0089,0.017
1504,37.35,123.56,81.73,45,20.16,20.06,77.14,42.34,18,18.86,0.38,0.40,0.39,10,0.0087,0
1505,37.28,119.34,82.19,49,19.50,18.48,67.53,34.99,19,13.29,0.38,0.40,0.39,16,0.0079,0.025
1506,39.22,125.37,80.63,59,17.91,16.00,48.29,28.15,34,9.33,0.38,0.40,0.39,8,0.0093,0
1507,40.12,125.19,82.63,38,22.53,14.37,94.40,43.51,25,21.09,0.38,0.40,0.39,18,0.008,0
1508,41.93,131.54,77.86,39,25.00,15.43,91.64,43.58,21,20.81,0.38,0.40,0.39,16,0.0086,0
1509,36.78,119.42,76.80,50,24.74,19.42,70.58,34.34,18,14.53,0.38,0.40,0.39,9,0.0082,0.221
1510,34.57,133.92,85.92,48,20.79,20.96,63.03,34.09,20,12.40,0.38,0.40,0.39,11,0.0067,0.21
1511,34.57,128.85,84.95,54,17.04,15.68,70.17,33.98,36,12.97,0.38,0.40,0.39,17,0.0064,0
1512,36.33,131.17,84.61,35,24.45,12.66,95.26,45.07,22,23.16,0.38,0.40,0.39,14,0.0061,0
1513,36.93,134.85,81.39,36,24.90,21.63,68.66,34.14,18,13.65,0.38,0.40,0.39,14,0.0064,0.115
1514,40.22,136.67,86.64,54,24.88,22.61,58.62,36.72,19,12.02,0.38,0.40,0.39,12,0.0076,0
1515,35.93,138.80,74.69,48,25.38,13.84,48.84,34.05,32,11.26,0.38,0.40,0.39,10,0.006,0
1516,33.59,134.20,81.30,69,21.90,16.07,80.12,37.34,25,14.73,0.38,0.40,0.39,16,0.0043,0
1517,33.36,144.15,93.03,34,23.35,19.96,88.20,40.41,21,19.82,0.39,0.40,0.39,15,0.0034,0.132
1518,36.30,140.42,89.62,32,23.26,23.36,54.00,35.91,19,8.65,0.38,0.40,0.39,11,0.0043,0
1519,34.58,144.11,91.00,37,25.79,30.08,49.20,39.97,16,6.44,0.39,0.40,0.39,13,0.0049,0
1524,32.75,160.36,88.98,29,28.04,5.75,56.29,33.80,27,11.92,0.39,0.40,0.39,12,0.0043,0
1525,33.18,148.54,90.01,40,26.04,7.22,69.08,37.26,28,15.60,0.39,0.40,0.39,12,0.0047,0
1526,31.41,162.82,84.78,70,26.65,23.38,74.18,40.55,21,17.25,0.39,0.40,0.39,16,0.0046,0
1555,42.33,129.24,78.24,70,18.23,14.77,41.46,27.60,16,7.59,0.38,0.43,0.40,16,0.0127,0.002
1556,41.84,125.35,74.80,51,22.29,25.91,41.43,32.52,12,4.32,0.38,0.42,0.40,10,0.0147,0.484
1557,40.89,126.48,83.70,41,20.16,18.60,67.60,34.76,39,11.51,0.39,0.42,0.41,12,0.0086,0.564
1558,40.64,127.05,84.44,52,18.47,16.93,88.46,38.03,21,23.14,0.39,0.43,0.41,15,0.0112,0.087
1559,38.28,125.64,78.29,33,23.63,13.66,81.88,30.35,17,15.07,0.39,0.42,0.41,19,0.0098,0.609
1563,38.20,126.01,82.25,41,22.25,9.63,95.07,36.65,20,23.63,0.39,0.43,0.41,13,0.0105,0.253
1564,40.65,127.30,76.42,40,23.12,26.31,41.88,31.69,13,4.33,0.39,0.42,0.41,18,0.0115,0.524
1565,32.15,126.73,83.99,61,17.23,21.37,40.37,28.77,13,4.92,0.38,0.43,0.40,14,0.016,0.426
1572,39.16,134.28,77.53,54,25.72,3.53,71.88,36.01,20,15.97,0.39,0.43,0.41,10,0.0133,0.542
1573,37.17,131.01,73.65,43,24.67,15.45,34.17,26.31,14,5.41,0.39,0.43,0.42,12,0.0126,0.525
1575,35.84,141.27,80.40,54,25.41,7.35,58.58,36.08,36,13.91,0.38,0.43,0.41,24,0.0165,0.217
1576,36.48,141.38,85.15,54,23.20,1.64,58.98,39.16,23,15.68,0.38,0.43,0.41,12,0.0171,0.222
1577,36.98,140.58,74.57,47,26.47,17.44,40.86,28.47,14,6.11,0.39,0.43,0.41,9,0.0147,0
1578,36.23,141.41,75.25,51,25.66,5.87,28.56,20.80,12,6.60,0.39,0.43,0.42,12,0.0138,0.32
1579,37.63,144.32,84.37,61,22.49,3.45,63.19,34.50,22,15.03,0.38,0.43,0.41,16,0.0152,0.25
1580,36.40,143.78,83.63,60,23.75,2.19,60.21,34.47,33,16.49,0.38,0.43,0.41,20,0.0137,0.26
1581,37.58,148.71,81.21,46,25.98,20.96,60.12,38.74,18,11.85,0.38,0.43,0.41,17,0.0157,0.334
1582,38.72,144.08,81.18,45,24.31,12.03,27.27,21.77,12,4.35,0.39,0.43,0.41,9,0.0134,0.316
1583,36.96,151.23,74.93,60,26.46,3.16,53.21,23.53,11,12.91,0.41,0.43,0.42,10,0.0063,0.289
1585,37.58,142.55,82.72,60,21.44,15.62,58.25,35.58,25,11.66,0.38,0.43,0.40,15,0.0141,0.105
1586,35.90,150.61,84.17,48,27.20,8.65,55.95,25.78,14,10.86,0.39,0.43,0.41,20,0.0141,0.116
1587,36.00,154.97,78.73,47,26.44,5.86,32.56,21.79,11,6.22,0.39,0.43,0.41,12,0.0123,0
1588,41.20,138.44,79.15,64,23.46,6.46,62.87,28.87,17,15.14,0.39,0.43,0.42,7,0.0116,0.183
1589,41.46,154.03,84.40,60,22.90,9.58,63.85,30.93,36,13.36,0.39,0.43,0.42,12,0.0104,0.28
1590,42.61,149.52,84.58,58,24.49,3.89,64.48,34.75,19,16.21,0.39,0.43,0.41,24,0.0142,0
1591,35.14,152.18,82.96,42,27.17,2.62,29.35,18.61,14,8.30,0.39,0.43,0.41,18,0.0115,0.166
1594,44.22,148.62,83.61,77,20.21,3.13,53.26,29.04,25,12.18,0.40,0.43,0.42,14,0.007,0
1595,43.39,143.07,82.37,44,25.68,8.58,69.26,29.65,16,17.78,0.39,0.43,0.41,19,0.0138,0
1596,33.85,142.18,83.25,37,24.93,6.77,77.50,27.49,14,17.86,0.39,0.43,0.41,19,0.0117,0
1597,31.60,136.85,77.32,42,27.46,4.99,90.42,34.97,18,24.81,0.39,0.43,0.41,14,0.0135,0
1598,39.07,139.33,82.81,89,20.07,6.88,60.89,27.66,34,13.45,0.39,0.43,0.42,11,0.0131,0
1599,37.58,135.31,81.36,66,20.16,9.96,52.96,27.96,22,11.36,0.39,0.43,0.42,6,0.015,0
1600,41.21,129.20,82.66,39,22.15,6.69,79.05,34.19,15,20.45,0.40,0.43,0.42,16,0.01,0.325
1601,31.49,129.41,80.65,43,23.43,5.76,90.15,38.23,15,29.11,0.40,0.43,0.41,17,0.0124,0.359
1616,30.23,106.66,76.47,60,18.80,10.25,93.87,25.54,30,18.81,0.41,0.43,0.42,15,0.0077,0.495
1617,29.40,107.16,79.04,89,18.66,9.40,42.77,25.28,22,10.37,0.41,0.43,0.42,17,0.0073,0.473
1618,29.50,106.15,79.57,55,18.70,10.21,50.56,32.27,18,13.09,0.41,0.43,0.42,22,0.0092,0.23
1619,30.75,99.17,75.10,44,17.07,11.99,65.66,36.91,15,15.56,0.41,0.43,0.42,8,0.0093,0.263
1623,30.32,99.74,75.30,46,17.37,7.93,94.24,33.93,20,19.64,0.41,0.43,0.42,17,0.0064,0.22
1624,32.42,97.66,72.58,49,15.38,13.91,68.93,29.76,19,15.81,0.41,0.43,0.42,14,0.0077,0.199
1625,31.63,97.39,75.56,59,17.86,4.96,82.85,24.62,29,16.80,0.42,0.43,0.43,10,0.0049,0.195
1626,29.85,97.20,75.05,69,17.98,0.55,98.21,28.03,23,22.01,0.42,0.43,0.42,11,0.0045,0.188
1629,33.24,92.94,75.80,50,16.25,4.65,67.37,26.20,30,14.04,0.41,0.43,0.42,21,0.0059,0.263
1630,34.99,96.44,71.91,64,17.62,1.75,82.99,23.39,26,16.79,0.42,0.43,0.42,11,0.005,0.208
1631,28.77,96.79,79.29,80,15.87,8.11,97.85,31.14,21,22.27,0.42,0.43,0.42,12,0.0037,0.174
1632,27.36,99.51,71.82,53,15.84,6.39,101.59,38.21,17,26.48,0.42,0.43,0.42,11,0.0048,0.076
1633,27.78,96.60,72.97,47,17.44,4.51,98.56,35.88,22,23.11,0.42,0.43,0.43,13,0.0046,0.219
1634,33.35,97.84,74.00,65,17.68,7.26,78.68,27.55,29,15.88,0.42,0.44,0.43,15,0.0057,0.159
1635,30.92,97.26,72.02,58,15.75,12.87,92.69,29.46,23,19.59,0.42,0.43,0.43,17,0.0049,0.165
1636,27.04,100.12,76.72,81,15.25,15.52,95.30,36.14,20,21.06,0.42,0.43,0.42,11,0.005,0.177
1637,25.57,98.10,71.34,41,19.07,16.45,91.67,40.07,16,21.44,0.42,0.43,0.42,9,0.005,0.239
1638,29.66,97.93,78.13,61,16.13,16.16,72.85,31.17,30,15.13,0.42,0.44,0.43,15,0.0057,0.133
1639,29.81,98.48,70.14,65,15.72,13.93,86.46,30.77,23,17.41,0.42,0.44,0.43,11,0.0064,0.007
1640,24.33,97.72,73.15,69,16.42,21.69,91.74,35.85,22,18.33,0.42,0.44,0.43,19,0.0052,0.164
1641,24.38,98.20,75.32,51,15.84,20.89,87.62,40.19,18,17.69,0.42,0.43,0.42,10,0.0046,0.249
1642,25.73,97.24,77.81,52,18.24,19.04,74.84,43.46,17,18.03,0.41,0.43,0.42,10,0.0064,0.17
1643,27.63,97.31,72.26,73,15.45,12.99,84.99,33.95,35,17.88,0.41,0.44,0.42,13,0.0084,0.224
1644,23.43,99.77,69.29,63,17.25,13.31,94.47,38.35,24,22.49,0.41,0.44,0.43,10,0.0087,0.204
1645,24.04,97.06,73.94,56,14.19,25.23,87.97,42.72,18,16.96,0.42,0.44,0.43,15,0.0068,0.285
1646,25.48,97.14,77.65,51,18.18,18.99,71.80,44.33,19,15.62,0.41,0.44,0.42,17,0.0078,0.43
1647,22.73,100.93,74.49,75,18.06,15.35,80.27,39.56,29,15.90,0.41,0.43,0.42,8,0.005,0.522
1648,21.98,102.03,68.46,61,16.61,11.72,94.98,38.03,28,23.25,0.41,0.44,0.43,15,0.0081,0.282
1649,22.82,100.45,73.84,60,15.36,24.89,94.38,45.85,19,18.50,0.41,0.44,0.43,11,0.0099,0.267
1650,21.10,95.31,73.57,50,18.06,21.23,79.37,45.78,19,16.53,0.41,0.45,0.43,14,0.0094,0.194
1651,19.87,99.84,73.35,60,18.64,21.70,73.80,47.38,17,15.93,0.41,0.44,0.43,16,0.009,0.148
1652,19.93,103.77,73.38,75,17.67,21.37,88.83,42.75,37,16.58,0.41,0.44,0.42,12,0.0075,0.256
1653,20.43,104.77,71.32,65,16.46,10.82,91.34,41.74,21,22.08,0.41,0.44,0.42,13,0.0092,0.165
1656,18.72,105.82,78.21,74,16.31,28.69,86.43,46.38,26,14.35,0.41,0.45,0.43,15,0.0106,0.125
1657,18.67,104.96,70.30,54,19.00,8.60,86.44,45.23,27,19.06,0.41,0.44,0.43,10,0.01,0.054
1658,16.24,101.54,69.79,61,15.53,8.38,85.18,46.62,22,19.94,0.40,0.44,0.42,14,0.0103,0
1659,15.23,97.91,75.20,56,17.60,30.96,71.04,47.92,20,12.09,0.40,0.44,0.42,17,0.0103,0.112
1660,17.56,105.58,75.90,54,16.55,33.18,90.23,48.64,19,14.29,0.40,0.45,0.43,15,0.0131,0.064
1661,16.27,102.74,78.57,72,17.28,26.60,91.31,44.76,31,13.03,0.40,0.45,0.43,12,0.0138,0
1662,14.63,103.40,71.99,60,16.77,5.22,83.17,47.34,24,21.68,0.40,0.45,0.43,14,0.0148,0
1663,13.28,99.50,75.07,65,17.60,13.42,67.77,47.15,22,14.12,0.41,0.45,0.43,9,0.0115,0.227
1664,14.56,103.74,76.23,46,17.25,33.26,76.27,46.72,18,10.68,0.40,0.44,0.42,17,0.0114,0.176
1665,17.74,98.86,80.92,68,13.70,38.88,90.45,50.15,21,13.51,0.40,0.44,0.43,13,0.015,0
1666,10.33,98.87,75.13,70,17.11,26.28,88.51,47.18,32,15.65,0.40,0.45,0.43,15,0.0161,0
1667,11.04,99.05,77.14,55,18.05,6.22,77.01,45.37,21,20.64,0.40,0.45,0.43,13,0.0139,0.061
1668,12.07,100.90,75.74,57,18.46,19.67,61.32,45.20,23,10.28,0.40,0.45,0.43,10,0.0178,0.237
1669,15.13,98.04,77.60,50,14.82,35.22,81.45,49.27,17,11.97,0.40,0.45,0.42,8,0.0156,0.315
1670,18.67,98.49,79.31,74,12.81,26.88,88.58,46.98,28,15.21,0.40,0.44,0.42,15,0.0124,0.282
1671,5.61,98.41,77.54,66,20.49,16.78,84.65,49.66,28,16.86,0.40,0.45,0.43,18,0.0174,0.25
1678,18.09,104.91,74.76,56,16.04,27.65,72.96,46.45,18,12.57,0.40,0.45,0.43,11,0.0178,0
1679,21.02,106.67,78.36,81,13.67,32.17,87.03,52.68,23,13.45,0.40,0.45,0.43,9,0.0164,0.176
1680,11.14,109.97,79.42,64,18.16,24.49,86.11,43.79,30,18.54,0.40,0.45,0.43,8,0.0149,0.146
1683,18.68,114.24,76.82,73,16.24,29.39,65.95,51.88,17,12.10,0.40,0.46,0.43,16,0.0201,0.017
1684,22.06,119.31,77.68,78,15.64,21.34,76.54,47.46,31,18.11,0.40,0.45,0.44,8,0.0173,0
1685,12.69,123.60,76.87,55,21.90,9.16,78.33,42.91,28,23.46,0.41,0.45,0.43,12,0.0162,0.171
1686,10.98,133.07,79.81,45,21.29,21.62,78.11,50.74,23,20.98,0.41,0.46,0.44,8,0.0149,0.203
1688,17.95,135.09,75.30,86,16.22,32.43,85.96,61.72,18,14.83,0.40,0.46,0.43,20,0.0189,0.173
1693,17.48,120.94,71.31,76,14.60,26.28,104.57,50.07,28,22.10,0.40,0.46,0.43,21,0.0201,0.243
1694,14.00,132.48,75.55,47,21.67,13.25,109.74,41.22,31,26.36,0.40,0.46,0.43,16,0.0228,0.228
1695,17.56,125.23,77.16,62,17.51,7.16,111.10,51.44,23,31.60,0.40,0.46,0.42,11,0.0191,0.26
1696,19.17,113.46,73.98,62,17.84,5.86,109.52,61.02,21,36.07,0.41,0.46,0.43,11,0.0197,0
1697,18.66,106.23,71.83,70,14.08,14.27,104.66,61.68,20,24.62,0.40,0.46,0.43,13,0.0194,0.295
1698,15.53,95.27,68.41,66,15.23,22.70,113.00,46.12,32,24.86,0.40,0.46,0.44,16,0.0235,0
1699,17.57,100.06,74.08,67,14.83,21.56,114.90,47.19,27,29.74,0.40,0.46,0.43,18,0.0248,0.079
1701,27.35,92.10,69.21,54,12.67,6.03,110.44,61.27,19,32.78,0.40,0.46,0.43,14,0.0219,0.146
1702,21.92,90.62,67.19,91,12.95,12.08,106.73,66.97,20,25.16,0.40,0.46,0.44,13,0.0178,0.113
1703,22.78,92.98,70.00,66,14.60,21.34,108.79,46.95,38,26.45,0.40,0.46,0.43,11,0.0249,0.109
1704,26.93,96.37,71.39,51,15.38,20.71,107.53,57.87,24,31.49,0.40,0.46,0.44,16,0.0239,0.171
