TIME,S_MIN,S_MAX,S_MID,S_COUNT,S_VAR,T_MIN,T_MAX,T_MID,T_COUNT,T_VAR,SGR_MIN,SGR_MAX,SGR_MID,SGR_COUNT,SGR_VAR,SO
1131,60.06,85.3,68.9775,4,10.3087,17.2,44.5,26.595,4,10.8564,0.6561,0.7,0.6782,42,0.0114,0.233
1132,56.38,84.8,66.45,7,8.3281,18.79,34.7,25.7157,7,4.5278,0.6268,0.7,0.6735,84,0.0153,0.233
1133,63.35,98.7,75.808,5,14.1513,24.76,49.4,30.592,5,9.4473,0.6554,0.7,0.6757,39,0.0115,0.233
1133,63.35,98.7,75.808,5,14.1513,24.76,49.4,30.592,5,9.4473,0.6554,0.7,0.6757,39,0.0115,0.233
1134,56.62,102.7,68.274,5,17.4358,13.97,53.2,25.428,5,14.086,0.6407,0.7,0.6739,88,0.0131,0.233
1135,70.68,79.5,74.6767,3,3.6686,21.97,23.5,22.9333,3,0.6856,0.6515,0.7,0.6783,37,0.0131,0.233
1136,58.25,97.4,75.878,5,15.0629,20.37,49.7,28.58,5,10.7726,0.6397,0.7,0.6729,77,0.0126,0.233
1136,58.25,97.4,75.878,5,15.0629,20.37,49.7,28.58,5,10.7726,0.6397,0.7,0.6729,77,0.0126,0.233
1137,59.21,94.3,76.292,5,12.5794,19.59,45.1,33.834,5,9.5578,0.653,0.7,0.678,43,0.0113,0.233
1138,66.52,72.1,69.7367,3,2.3631,22.38,30.9,26.9333,3,3.5094,0.6337,0.7,0.674,75,0.0129,0.233
1139,59.88,102.1,75.14,6,15.6325,15.99,51.8,28.8917,6,11.3719,0.6379,0.7,0.6771,71,0.0127,0.233
1140,70.68,102.3,82.076,5,11.6336,22.22,52.4,29.162,5,11.6506,0.6586,0.7,0.6804,50,0.0093,0.233
1140,70.68,102.3,82.076,5,11.6336,22.22,52.4,29.162,5,11.6506,0.6586,0.7,0.6804,50,0.0093,0.233
1141,60.26,86.7,69.6057,7,9.2044,18.12,26.6,21.9914,7,2.7073,0.6503,0.7,0.681,71,0.0124,0.233
1142,63.07,96.3,79.966,5,11.7441,20.53,48.1,32.816,5,10.6618,0.6577,0.7,0.6801,50,0.01,0.233
1143,63.35,99.6,78.218,5,12.0548,18.15,48.7,31.394,5,10.8996,0.6554,0.7,0.6802,68,0.0135,0.234
1144,70.86,89.8,77.12,4,7.4483,31.32,35.8,33.4075,4,1.6808,0.6575,0.7,0.6791,47,0.0113,0.234
1144,70.86,89.8,77.12,4,7.4483,31.32,35.8,33.4075,4,1.6808,0.6575,0.7,0.6791,47,0.0113,0.177
1145,61.66,103.8,76.332,5,16.7876,19.47,52.7,28.094,5,12.422,0.6554,0.7,0.6791,78,0.0149,0.177
1146,64.46,101.8,77.0867,3,17.4553,19.32,51.4,30.78,3,14.5904,0.6504,0.7,0.6794,38,0.0137,0.177
1147,66.57,96.7,78.6067,6,10.6157,18.49,47.7,27.0533,6,9.842,0.6559,0.7,0.6787,81,0.0166,0.177
1148,68.61,97.1,82.6167,6,9.7777,20.01,45.5,29.4733,6,10.7789,0.6527,0.7,0.6822,57,0.0195,0.177
1148,68.61,97.1,82.6167,6,9.7777,20.01,45.5,29.4733,6,10.7789,0.6527,0.7,0.6822,57,0.0195,0.177
1149,62.09,103.4,78.06,6,13.338,20.23,51.2,33.6017,6,10.3734,0.657,0.7,0.6799,53,0.0108,0.177
1150,63.52,80.2,73.3233,6,6.1019,18.31,36.7,25.8117,6,7.4095,0.653,0.7,0.6842,65,0.0181,0.177
1151,66.69,104.7,80.9975,4,15.0211,20.83,52.8,29.7025,4,13.3937,0.659,0.7,0.6808,49,0.0118,0.177
1152,73.72,102.1,87.92,2,14.2,28.96,51,39.965,2,11.005,0.652,0.7,0.6868,66,0.016,0.177
1152,73.72,102.1,87.92,2,14.2,28.96,51,39.965,2,11.005,0.652,0.7,0.6868,66,0.016,0.177
1153,62.65,98.4,80.19,7,12.3249,20.05,48.4,30.9,7,10.226,0.6552,0.7,0.6781,48,0.0119,0.177
1154,66.35,102.6,80.926,5,14.3902,22.09,49.2,32.684,5,11.9787,0.6474,0.7,0.6844,68,0.0154,0.177
1155,71.35,106.3,85.5086,7,9.7492,17.79,53,35.9757,7,10.5746,0.6475,0.7,0.6762,49,0.0124,0.177
1156,68.69,73.1,70.895,2,2.205,22.08,27.8,24.96,2,2.88,0.6505,0.7,0.6829,65,0.0149,0.177
1156,68.69,73.1,70.895,2,2.205,22.08,27.8,24.96,2,2.88,0.6505,0.7,0.6829,65,0.0149,0.177
1157,63.92,106.1,77.172,5,14.9703,20.75,53.2,28.358,5,12.4476,0.6513,0.7,0.6806,72,0.0164,0.177
1158,69.75,103.9,83.0925,4,12.7294,22.9,51.7,33.7275,4,11.3678,0.6559,0.7,0.6768,50,0.0106,0.177
1159,72.22,100.8,86.172,5,11.7094,22.55,49.6,33.926,5,11.4912,0.6571,0.7,0.6841,59,0.018,0.177
1159,72.22,100.8,86.172,5,11.7094,22.55,49.6,33.926,5,11.4912,0.6571,0.7,0.6841,59,0.018,0.177
1160,72.22,107,86.1557,7,9.994,21.59,52.2,35.7357,7,10.1558,0.6537,0.7,0.6748,56,0.0108,0.177
1161,66.33,108.8,79.6183,6,14.6543,22.41,54.5,31.3517,6,12.322,0.6499,0.7,0.6839,59,0.0193,0.254
1161,66.33,108.8,79.6183,6,14.6543,22.41,54.5,31.3517,6,12.322,0.6499,0.7,0.6839,59,0.0193,0.254
1163,73.87,108.2,87.94,3,14.6948,21.88,54.2,36.9067,3,13.3063,0.6553,0.7,0.682,61,0.0192,0.085
1164,71.7,106.1,86.205,6,13.3572,20.64,52.9,33.5083,6,12.9225,0.6542,0.7,0.6752,47,0.0112,0.085
1166,69.86,110.7,86.5614,7,12.8217,20.32,54.8,36.7243,7,11.783,0.6509,0.7,0.6787,47,0.011,0.034
1167,75.97,111.9,85.9033,6,12.1617,19.56,56.3,30.6417,6,12.2503,0.6447,0.7,0.6832,57,0.0172,0.034
1168,74.42,102.7,85.3367,3,12.4062,20.39,42.6,28.0367,3,10.3091,0.654,0.7,0.6866,74,0.0144,0.034
1169,71.56,111.2,87.7983,6,16.6682,23.18,56,37.67,6,13.5178,0.653,0.7,0.6871,38,0.0137,0.034
1176,77.39,101.8,89.758,5,10.2968,29.22,49.4,40.19,5,8.9897,0.6497,0.7,0.6977,60,0.0183,0.066
1177,71.62,118.2,92.9229,7,17.7924,22.22,57.3,40.4214,7,14.428,0.6595,0.7,0.6971,62,0.0181,0.066
1178,71.47,118,87.155,4,18.9633,18.71,59.6,35.225,4,15.7641,0.6669,0.7,0.6977,41,0.0174,0.066
1178,71.47,118,87.155,4,18.9633,18.71,59.6,35.225,4,15.7641,0.6669,0.7,0.6977,41,0.0174,0.066
1186,72.76,115.1,87.895,6,16.3783,21.46,58,35.0433,6,14.5017,0.6929,0.7,0.7051,48,0.0063,0.162
1186,72.76,115.1,87.895,6,16.3783,21.46,58,35.0433,6,14.5017,0.6929,0.7,0.7051,48,0.0063,0.162
1189,68.45,123.2,90.0043,7,21.0675,21.75,61.5,34.7529,7,16.946,0.679,0.7,0.6996,54,0.0114,0.151
1190,94.9,125,109.94,2,15.04,43.81,64.2,53.995,2,10.185,0.6817,0.7,0.704,70,0.0118,0.151
1190,94.9,125,109.94,2,15.04,43.81,64.2,53.995,2,10.185,0.6817,0.7,0.704,70,0.0118,0.151
1191,69.17,122.1,90.76,7,20.3,21.91,62.6,38.3314,7,16.9252,0.6811,0.7,0.7,54,0.0087,0.151
1192,66.63,108.3,89.1967,6,15.2277,19.88,57.3,39.0317,6,14.8118,0.6826,0.7,0.7053,77,0.011,0.151
1195,65.81,125.7,93.512,5,26.3897,20.02,63.8,39.186,5,19.733,0.6794,0.7,0.705,84,0.0115,0
1196,66.36,126.6,95.0717,6,23.8102,19.48,65.1,42.1133,6,18.4993,0.6642,0.7,0.7008,83,0.0118,0
1197,73.54,113.9,97.7933,6,17.0656,13.42,60.6,41.3683,6,17.2388,0.6627,0.7,0.7003,85,0.0138,0
1197,73.54,113.9,97.7933,6,17.0656,13.42,60.6,41.3683,6,17.2388,0.6627,0.7,0.7003,85,0.0138,0
1198,67.08,110.3,81.4243,7,15.9951,20.15,60.5,32.6486,7,15.9952,0.6622,0.7,0.6977,91,0.0138,0
1199,71.29,121.5,88.9925,4,20.3571,20.02,56,34.6075,4,14.5688,0.6619,0.7,0.6957,93,0.0141,0
1202,63.78,126.3,87.1955,11,23.1688,18.04,64.7,35.7373,11,18.958,0.6604,0.7,0.6892,89,0.0137,0.458
1202,63.78,126.3,87.1955,11,23.1688,18.04,64.7,35.7373,11,18.958,0.6604,0.7,0.6892,89,0.0137,0.458
1203,89.92,118.1,104.445,4,10.3452,38.94,66,54.375,4,10.1223,0.662,0.7,0.6879,91,0.013,0.458
1204,62.05,69.2,65.605,2,3.555,16.9,22,19.425,2,2.525,0.6631,0.7,0.6868,85,0.0134,0.458
1204,62.05,69.2,65.605,2,3.555,16.9,22,19.425,2,2.525,0.6631,0.7,0.6868,85,0.0134,0.458
1208,66.13,125.7,92.542,10,22.1095,18.7,71.7,41.4,10,20.4176,0.6558,0.7,0.6822,96,0.0138,0.26
1209,62.05,79.3,69.345,4,6.3188,17.07,29.7,22.0175,4,4.6891,0.6464,0.7,0.6795,84,0.0145,0.26
1209,62.05,79.3,69.345,4,6.3188,17.07,29.7,22.0175,4,4.6891,0.6464,0.7,0.6795,84,0.0145,0.26
1210,70.91,135.2,106.5233,6,26.767,13.64,60.1,43.1733,6,18.1777,0.6475,0.7,0.6785,90,0.0141,0.26
1211,60.34,119.9,86.434,5,27.4089,15.55,64.8,35.114,5,20.9154,0.6447,0.7,0.6771,85,0.0151,0.26
1217,63.1,120.2,100.82,3,26.6757,19.19,55.2,42.8167,3,16.7131,0.6413,0.7,0.6841,81,0.0238,0.132
1219,69.29,126.1,105.1438,8,20.9798,19.35,71.9,49.8062,8,18.1353,0.6379,0.7,0.6856,82,0.0232,0.125
1220,63.42,80.7,69.722,5,5.9789,14.39,31.2,21.704,5,5.4241,0.6393,0.7,0.6824,88,0.0229,0.125
1220,63.42,80.7,69.722,5,5.9789,14.39,31.2,21.704,5,5.4241,0.6393,0.7,0.6824,88,0.0229,0.125
1221,60.99,117.6,76.4475,4,23.7793,16.52,62.8,29.295,4,19.3867,0.6377,0.7,0.686,79,0.0237,0.125
1222,64.45,136.7,89.2117,6,30.6339,15.13,79.4,35.9333,6,23.7799,0.639,0.7,0.6861,76,0.0218,0.125
1222,64.45,136.7,89.2117,6,30.6339,15.13,79.4,35.9333,6,23.7799,0.639,0.7,0.6861,76,0.0218,0.125
1223,95.27,147.9,129.992,5,20.4669,43.43,89.1,62.174,5,15.3144,0.6406,0.7,0.6844,78,0.02,0.085
1224,60.76,138,103.0373,11,24.6776,15.6,80.6,47.87,11,19.8756,0.6476,0.7,0.6863,80,0.0178,0.085
1225,58.86,115.1,70.0133,9,16.7433,15.59,60.5,24.0778,9,13.3847,0.6505,0.7,0.6841,80,0.0185,0.085
1225,58.86,115.1,70.0133,9,16.7433,15.59,60.5,24.0778,9,13.3847,0.6505,0.7,0.6841,80,0.0185,0.085
1226,62.75,66.6,64.51,3,1.5689,15.72,22,18.8467,3,2.5597,0.6526,0.7,0.6848,80,0.0162,0.124
1227,64.76,134.4,82.4433,6,24.5617,16.02,77.1,33.05,6,20.8466,0.6509,0.7,0.6857,75,0.0164,0.124
1227,64.76,134.4,82.4433,6,24.5617,16.02,77.1,33.05,6,20.8466,0.6509,0.7,0.6857,75,0.0164,0.124
1228,66.83,151.7,95.864,5,34.8082,20.67,91.9,42.318,5,27.7266,0.65,0.7,0.6852,77,0.0152,0.124
1229,65.15,153.1,118.3786,7,33.1545,16.64,88.9,55.0714,7,24.0874,0.6537,0.7,0.6859,73,0.0147,0.124
1230,58.24,117.4,95.967,10,21.4461,19.26,60.4,42.826,10,15.2047,0.6503,0.7,0.6837,76,0.0152,0.124
1230,58.24,117.4,95.967,10,21.4461,19.26,60.4,42.826,10,15.2047,0.6503,0.7,0.6837,76,0.0152,0.124
1231,64.09,130.1,78.34,6,23.2855,17.34,73.2,30.805,6,19.1009,0.6469,0.7,0.6831,74,0.0143,0.124
1232,82.38,82.4,82.38,1,0,32.7,32.7,32.7,1,0,0.6438,0.7,0.682,74,0.0154,0.124
1233,71.51,150.2,97.9733,3,36.938,23.41,90.4,46.18,3,31.2379,0.6506,0.7,0.6802,75,0.0147,0.124
1235,48.69,140.3,102.8755,11,28.1134,5.87,80.6,45.0527,11,21.9892,0.6546,0.7,0.683,73,0.0142,0.139
1235,48.69,140.3,102.8755,11,28.1134,5.87,80.6,45.0527,11,21.9892,0.6546,0.7,0.683,73,0.0142,0.139
1238,47.33,143.5,76.7771,7,30.1899,5.69,84.3,27.6657,7,25.4774,0.6679,0.7,0.6884,72,0.0099,0.03
1238,47.33,143.5,76.7771,7,30.1899,5.69,84.3,27.6657,7,25.4774,0.6679,0.7,0.6884,72,0.0099,0.03
1239,59.31,158.5,84.45,5,37.4851,16.8,96.6,35.676,5,30.6516,0.67,0.7,0.6901,68,0.0083,0.03
1240,62.4,149,90.1775,8,31.9182,20.29,87.6,40.6937,8,24.4545,0.6692,0.7,0.6911,71,0.0098,0.03
1250,52.4,154,78.4918,11,33.467,4.65,91.8,29.3182,11,28.2383,0.6662,0.7,0.7029,69,0.0172,0.408
1251,60.34,118.3,71.3844,9,17.5796,7.78,60.2,21.17,9,15.5333,0.6703,0.7,0.7063,68,0.0189,0.408
1251,60.34,118.3,71.3844,9,17.5796,7.78,60.2,21.17,9,15.5333,0.6703,0.7,0.7063,68,0.0189,0.408
1254,62.39,146.4,87.759,10,27.6443,16.35,85.5,35.062,10,20.4516,0.6754,0.7,0.712,71,0.0247,0
1255,47.42,144.1,72.5794,16,19.4873,8.41,82.6,24.9338,16,15.3506,0.6746,0.8,0.7111,62,0.0258,0
1262,70.74,149.2,97.605,6,27.5874,25.07,65.9,40.985,6,15.6889,0.6698,0.8,0.7139,59,0.025,0.205
1263,64.15,108,91.52,3,19.4857,21.51,53.3,40.0933,3,13.5256,0.6701,0.8,0.7156,57,0.0258,0.205
1263,64.15,108,91.52,3,19.4857,21.51,53.3,40.0933,3,13.5256,0.6701,0.8,0.7156,57,0.0258,0.205
1264,64.48,161.7,98.715,6,34.1091,22.07,68.7,40.9867,6,19.2353,0.6682,0.8,0.7175,66,0.0254,0.205
1269,69.28,113,84.5057,7,15.9178,21.58,57.1,33.94,7,11.8591,0.6797,0.8,0.7221,59,0.0219,0
1269,69.28,113,84.5057,7,15.9178,21.58,57.1,33.94,7,11.8591,0.6797,0.8,0.7221,59,0.0219,0
1270,44.32,157.1,92.52,7,35.4318,10.29,69.3,37.3486,7,21.028,0.6832,0.8,0.7203,62,0.0195,0
1271,44.98,132.2,81.7583,6,26.4336,9.59,72,32.195,6,19.4511,0.6835,0.8,0.7232,63,0.0197,0.187
1271,44.98,132.2,81.7583,6,26.4336,9.59,72,32.195,6,19.4511,0.6835,0.8,0.7232,63,0.0197,0.187
1272,73.54,151.8,107.5033,9,23.1354,23.18,59.9,45.2644,9,14.0561,0.6841,0.8,0.7236,59,0.0166,0.187
1280,67.69,121.5,87.2883,6,20.5753,18.45,63.6,34.4033,6,16.7601,0.6956,0.8,0.7298,61,0.0122,0.012
1281,70.99,143.2,114.65,6,26.1295,22.91,72.2,48.8967,6,15.4061,0.6931,0.8,0.7291,65,0.0142,0.012
1281,70.99,143.2,114.65,6,26.1295,22.91,72.2,48.8967,6,15.4061,0.6931,0.8,0.7291,65,0.0142,0.012
1282,83.25,132.4,110.8675,4,20.5486,31.53,70.5,52.635,4,17.0937,0.7011,0.8,0.7266,57,0.0136,0.012
1283,57.62,113.2,80.515,4,20.415,6.62,56.6,28.5625,4,18.0193,0.6955,0.8,0.7251,64,0.0155,0.012
1284,66.21,146.3,102.7587,8,30.13,17.17,60.5,40.7737,8,17.9319,0.6896,0.8,0.724,67,0.0183,0.045
1285,72.4,125.2,93.875,6,19.0091,22.44,66.6,39.295,6,15.5273,0.686,0.8,0.7208,68,0.0186,0.045
1286,78.19,139.5,116.3325,4,24.5248,26.88,75.3,52.965,4,17.48,0.6851,0.8,0.7184,65,0.0198,0.045
1286,78.19,139.5,116.3325,4,24.5248,26.88,75.3,52.965,4,17.48,0.6851,0.8,0.7184,65,0.0198,0.045
1289,70.9,128.5,104.954,5,21.0277,21.04,69.1,46.2,5,18.022,0.6981,0.7,0.7198,70,0.017,0.049
1290,84.08,142,114.86,6,21.728,31.77,61.7,48.815,6,11.4463,0.7003,0.7,0.7207,70,0.0157,0.049
1291,80.72,141.8,108.4025,4,22.6809,28.99,79.9,48.895,4,20.0275,0.6948,0.7,0.7197,78,0.0154,0.049
1293,58.14,138.3,103.222,5,28.9049,5.99,74.3,37.692,5,21.8384,0.6979,0.7,0.7209,81,0.0143,0.001
1293,58.14,138.3,103.222,5,28.9049,5.99,74.3,37.692,5,21.8384,0.6979,0.7,0.7209,81,0.0143,0.001
1295,69.87,138.3,102.085,6,25.2494,21,59.3,40.9783,6,15.3144,0.6954,0.7,0.7193,78,0.0126,0.01
1296,58.13,147.4,100.7143,7,30.5877,6.43,84.5,41.1843,7,24.7121,0.699,0.7,0.7189,79,0.0113,0.01
1296,58.13,147.4,100.7143,7,30.5877,6.43,84.5,41.1843,7,24.7121,0.699,0.7,0.7189,79,0.0113,0.01
1297,57.18,172.7,118.5529,7,38.7964,9.68,106.7,53.1243,7,32.9939,0.6998,0.7,0.7178,87,0.0118,0.01
1305,79.33,141.5,121.418,5,24.1598,27.12,78.5,56.584,5,19.1152,0.6892,0.7,0.7071,83,0.0086,0.014
1306,82.62,125.6,106.195,4,15.5977,30.19,61.8,45.895,4,11.2411,0.6917,0.7,0.7061,92,0.0086,0.014
1307,76.68,176.7,122.405,6,39.1391,26.06,113.2,61.3883,6,34.4835,0.6931,0.7,0.7049,85,0.0082,0.014
1311,80.94,136.5,110.735,6,20.589,27.76,67.4,46.5567,6,13.2328,0.6842,0.7,0.7005,91,0.0094,0.066
1312,77.28,169.2,121.088,5,39.1368,26.13,104.9,61.832,5,33.5507,0.6828,0.7,0.7018,94,0.009,0.066
1312,77.28,169.2,121.088,5,39.1368,26.13,104.9,61.832,5,33.5507,0.6828,0.7,0.7018,94,0.009,0.066
1316,80.27,154,119.6244,9,25.6109,27.84,90.5,56.0689,9,21.5876,0.6784,0.7,0.698,92,0.011,0.299
1316,80.27,154,119.6244,9,25.6109,27.84,90.5,56.0689,9,21.5876,0.6784,0.7,0.698,92,0.011,0.299
1317,82.3,85.4,83.87,2,1.57,29.59,31.7,30.62,2,1.03,0.6767,0.7,0.6966,109,0.0118,0.167
1318,75.06,166.2,118.2086,7,25.8225,15.73,110.8,52.5271,7,27.6479,0.6738,0.7,0.6954,95,0.0116,0.167
1319,83.55,160.3,109.8514,7,27.1354,30.69,101.2,49.3171,7,23.1888,0.6722,0.7,0.6958,88,0.013,0.167
1336,94.43,132,113.482,5,15.5546,27.73,64.6,45.952,5,14.5366,0.6703,0.7,0.6964,115,0.0156,0.061
1336,94.43,132,113.482,5,15.5546,27.73,64.6,45.952,5,14.5366,0.6703,0.7,0.6964,115,0.0156,0.061
1337,100.18,144.7,116.2483,6,13.7541,30.93,77.7,52.5733,6,14.2766,0.666,0.7,0.6956,108,0.0156,0.061
1338,80.38,132.2,108.6675,4,20.8289,27.4,60.2,43.245,4,11.6131,0.6663,0.7,0.6942,111,0.0157,0.061
1339,79.01,137.5,109.8929,7,21.0345,26.47,79.4,51.5371,7,17.8252,0.667,0.7,0.6949,121,0.0156,0.061
1339,79.01,137.5,109.8929,7,21.0345,26.47,79.4,51.5371,7,17.8252,0.667,0.7,0.6949,121,0.0156,0.061
1340,84.91,144,109.7667,9,18.8013,28.12,85.7,46.09,9,17.3064,0.6667,0.7,0.6949,114,0.0165,0.061
1341,89.53,132.8,108.7167,3,18.0118,27.03,62.2,45.11,3,14.3864,0.6655,0.7,0.6961,107,0.0181,0.061
1341,89.53,132.8,108.7167,3,18.0118,27.03,62.2,45.11,3,14.3864,0.6655,0.7,0.6961,107,0.0181,0.061
1342,78.2,144.7,106.6811,9,19.5883,25.61,80,45.0022,9,17.1438,0.6651,0.7,0.6951,111,0.0186,0.089
1343,79.27,135.3,112.51,7,17.8146,26.68,66.3,46.0114,7,12.8095,0.6639,0.7,0.6876,75,0.0185,0.089
1344,81.42,136.8,101.798,10,17.671,27.7,68.4,41.388,10,13.6844,0.6617,0.7,0.6839,60,0.0167,0.089
1344,81.42,136.8,101.798,10,17.671,27.7,68.4,41.388,10,13.6844,0.6617,0.7,0.6839,60,0.0167,0.089
1345,92.33,137.1,109.8722,9,17.2805,28.83,78.5,48.9711,9,14.6174,0.6605,0.7,0.6848,60,0.017,0.089
1399,94.99,130.7,113.71,6,11.3757,38.46,70.5,47.8067,6,12.7806,0.6855,0.7,0.7202,28,0.016,0.129
1399,94.99,130.7,113.71,6,11.3757,38.46,70.5,47.8067,6,12.7806,0.6855,0.7,0.7202,28,0.016,0.129
1401,86.89,149.3,117.9585,13,18.4229,38.41,76.6,55.0692,13,10.7258,0.6914,0.7,0.7202,32,0.0169,0.127
1401,86.89,149.3,117.9585,13,18.4229,38.41,76.6,55.0692,13,10.7258,0.6914,0.7,0.7202,32,0.0169,0.127
1402,73.32,128.7,108.616,10,17.6245,16.49,69.2,47.126,10,14.066,0.6874,0.7,0.7199,30,0.0185,0.127
1402,73.32,128.7,108.616,10,17.6245,16.49,69.2,47.126,10,14.066,0.6874,0.7,0.7199,30,0.0185,0.127
1403,86.17,153.1,113.7063,8,20.9129,30.74,88.3,48.6425,8,16.7644,0.6919,0.7,0.7189,27,0.0161,0.127
1410,71.79,153.9,111.8375,8,24.7558,23.92,88.7,48.5062,8,19.2676,0.703,0.7,0.7221,27,0.0116,0.16
1410,71.79,153.9,111.8375,8,24.7558,23.92,88.7,48.5062,8,19.2676,0.703,0.7,0.7221,27,0.0116,0.16
1417,64.65,132.7,107.52,11,21.8422,26.24,87,50.4864,11,14.8555,0.7052,0.7,0.7266,27,0.014,0.203
1418,71.29,161.4,130.04,6,30.7151,19.72,95,68.55,6,25.6003,0.7059,0.7,0.7233,31,0.0128,0.203
1418,71.29,161.4,130.04,6,30.7151,19.72,95,68.55,6,25.6003,0.7059,0.7,0.7233,31,0.0128,0.203
1419,73.71,140,118.5083,6,22.1289,18.94,76.9,50.195,6,21.3984,0.7042,0.7,0.7247,33,0.0123,0.203
1423,95.55,144.9,123.04,6,15.5399,33.84,80.4,53.9283,6,16.8107,0.7008,0.7,0.7227,33,0.0129,0.543
1424,72.02,155.5,120.402,10,26.5552,18.31,89.9,56.056,10,23.326,0.7003,0.7,0.7254,34,0.0154,0.543
1425,80.45,144.4,106.5287,8,23.8602,24.97,68.6,41.8888,8,14.5362,0.7056,0.7,0.7231,28,0.0134,0.543
1425,80.45,144.4,106.5287,8,23.8602,24.97,68.6,41.8888,8,14.5362,0.7056,0.7,0.7231,28,0.0134,0.543
1426,90.37,146.5,130.492,5,20.6502,33.62,87.7,69.454,5,19.0866,0.7042,0.7,0.7217,32,0.0134,0.543
1427,75.15,153.4,127.0089,9,23.4817,19.58,87.7,62.8989,9,20.781,0.7003,0.7,0.7248,33,0.0147,0.543
1432,72.7,150.2,117.608,10,26.0262,28.69,81.2,56.681,10,18.6578,0.6865,0.7,0.7171,28,0.0211,0.657
1433,65.99,142.4,118.5471,14,19.0084,24.01,78.9,49.5257,14,16.8491,0.6848,0.7,0.7128,30,0.0199,0.657
1434,81.49,163.8,119.5638,8,28.8323,22.62,95.8,62.5037,8,25.4954,0.6874,0.7,0.7183,35,0.0195,0.657
1435,83.08,145,126.3975,8,20.129,26.1,78.5,55.075,8,18.94,0.6794,0.7,0.7114,36,0.0219,0.657
1435,83.08,145,126.3975,8,20.129,26.1,78.5,55.075,8,18.94,0.6794,0.7,0.7114,36,0.0219,0.657
1436,102.73,152.7,134.3125,4,18.901,42.19,81.4,62.61,4,16.4402,0.6723,0.7,0.7016,26,0.0216,0.657
1437,64.55,156.9,114.84,8,29.3718,8.89,91.1,47.7825,8,26.4031,0.6695,0.7,0.7075,37,0.0248,0.657
1437,64.55,156.9,114.84,8,29.3718,8.89,91.1,47.7825,8,26.4031,0.6695,0.7,0.7075,37,0.0248,0.657
1438,72.89,172.6,120.8664,11,29.8752,21.72,103.6,61.8127,11,24.3837,0.6675,0.7,0.7073,33,0.0252,0.657
1440,102.4,156.7,130.592,10,16.3075,30.32,80.4,54.843,10,16.7111,0.6734,0.7,0.7108,28,0.0237,0.321
1440,102.4,156.7,130.592,10,16.3075,30.32,80.4,54.843,10,16.7111,0.6734,0.7,0.7108,28,0.0237,0.321
1441,129.49,171.6,149.246,5,18.3108,70.08,102.6,85.084,5,14.349,0.6726,0.7,0.7138,34,0.0219,0.321
1442,66.01,151.5,107.7057,7,28.5807,11.01,75.8,47.4429,7,23.0593,0.683,0.7,0.7093,26,0.0187,0.138
1443,93.7,153.3,128.5683,6,20.7956,32.67,79.3,60.2467,6,18.0241,0.6795,0.7,0.7095,31,0.0197,0.138
1444,92.3,152.5,128.7217,6,18.2506,25.03,85.4,54.8933,6,20.9747,0.682,0.7,0.7076,34,0.0166,0.138
1444,92.3,152.5,128.7217,6,18.2506,25.03,85.4,54.8933,6,20.9747,0.682,0.7,0.7076,34,0.0166,0.138
1445,93.81,173.7,132.3756,9,25.3787,35.29,103.4,63.9144,9,22.9907,0.6881,0.7,0.7071,27,0.0135,0.138
1445,93.81,173.7,132.3756,9,25.3787,35.29,103.4,63.9144,9,22.9907,0.6881,0.7,0.7071,27,0.0135,0.138
1446,56.94,135.8,107.5671,7,25.3892,18.76,75.5,49.8614,7,18.8671,0.6888,0.7,0.7115,29,0.016,0.138
1451,95.24,153,129.5425,8,20.8661,26.47,85.4,60.085,8,20.8615,0.7,0.7,0.7127,34,0.0112,0.166
1452,84.82,164.8,127.72,11,25.5135,23.38,94.4,59.8527,11,23.2863,0.698,0.7,0.7115,25,0.0119,0.166
1452,84.82,164.8,127.72,11,25.5135,23.38,94.4,59.8527,11,23.2863,0.698,0.7,0.7115,25,0.0119,0.166
1454,67.34,132,105.9567,6,19.9547,28.14,69,42.9567,6,13.1136,0.6995,0.7,0.713,25,0.0116,0.203
1454,67.34,132,105.9567,6,19.9547,28.14,69,42.9567,6,13.1136,0.6995,0.7,0.713,25,0.0116,0.203
1455,65.47,156.1,129.0455,11,25.5191,4.94,85.8,57.4073,11,23.3568,0.7008,0.7,0.7128,22,0.0109,0.203
1456,95.5,164.1,133.2155,11,20.8089,29.97,93.8,62.9573,11,20.5926,0.6995,0.7,0.7135,31,0.012,0.203
1460,89.86,153,126.92,8,22.0411,32.06,80.1,56.9387,8,16.8031,0.6918,0.7,0.7117,27,0.0133,0.187
1461,78.68,160.6,123.234,5,31.7393,30.53,80.2,49.124,5,18.1016,0.6935,0.7,0.714,22,0.013,0.187
1461,78.68,160.6,123.234,5,31.7393,30.53,80.2,49.124,5,18.1016,0.6935,0.7,0.714,22,0.013,0.192
1462,50.62,168.8,129.5578,9,34.6296,6.99,93.4,57.4956,9,27.1554,0.6927,0.7,0.711,26,0.0131,0.192
1465,104.6,138.5,118.6109,11,8.8385,40.33,66.4,49.61,11,8.3778,0.6877,0.7,0.7089,27,0.0139,0.198
1468,127.98,163.6,146.59,4,13.3933,65.34,98.4,80.57,4,13.0925,0.6911,0.7,0.71,21,0.0134,0.176
1469,46.88,136.3,110.7956,9,25.0768,9.94,68.3,41.9744,9,15.7189,0.6893,0.7,0.7066,28,0.0133,0.176
